CUSTOMER_NO,NAME,SALES_PRICE_GROUP_ID,PRICE_LIST_NO,PRICE_LIST_GROUP_NAME,CATALOG_NO,Catalog Description,MIN_QUANTITY,VALID_FROM_DATE,BASE_PRICE,SALES_PRICE,DESCRIPTION_DOC_TEXT,SHIPPING_DIMENSIONS,PRODUCT_COLOR,PACKAGING,SHIP_WEIGHT,U_P_C_CODE,UPCM,MPQTY,PROD_DIM_I,PROD_DIM_M,PRICE_SHEET_DATE,SALES_UNIT_MEAS,CATALOG_DESC,MODEL_NAME,ITEM_DESCRIPTION_OTHER,SERIALIZED,NOT_FOR_SALE,ITEM_STATUS,MANUFACTURER_CATEGORY_CODE,ITEM_PART_NUMBER_REPLACEMENT,ITEM_MODEL_NUMBER_REPLACEMENT,REQUIRED_ACCESSORIES,OPTIONAL_ACCESSORIES,MAP_PRICE,G_S_A_ITEM_COST,G_S_A_ITEM_SELL_PRICE,DISCOUNT_OFF_LIST,FREIGHT_POLICY,FREIGHT_CODE,FREIGHT_CLASS,DROP_SHIP,CERTIFICATE_FOR_ORIGIN,MANUFACTURER_WEBSITE_LINK,MANUFACTURER_DIVISION_NAME,ITEM_INFOCOMM_I_Q_CATEGORY,INFOCOMM_MEMBER_NUMBER,NOTES
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0507,5'-7' Adjustable Extension Column,1,24-Jul-19,164,86.98,5'-7' Adjustable Extension Column,"3.00 x 62.63 x 3.00"" (76 x 1,591 x 76mm)",BLACK,Plain,9,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,5'-7' Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0507-S,5'-7' Adjustable Extension Column  ,1,24-Jul-19,164,86.98,5'-7' Adjustable Extension Column  ,"3.00 x 62.63 x 3.00"" (76 x 1,591 x 76mm)",SILVER,Plain,9,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,5'-7' Adjustable Extension Column  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0507-W,5'-7' Adjustable Extension Column,1,24-Jul-19,164,86.98,5'-7' Adjustable Extension Column,"3.00 x 62.63 x 3.00"" (76 x 1,591 x 76mm)",WHITE,Plain,9,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,5'-7' Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0608,6?- 8? Adjustable Extension Column,1,24-Jul-19,169,84.5,6?- 8? Adjustable Extension Column,"3.00 x 74.75 x 3.00"" (76 x 1,899 x 76mm)",BLACK,Plain,10.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,6?- 8? Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0608-AB,6' - 8' Adjustable Extension Column  ,1,24-Jul-19,211.25,104.47,6' - 8' Adjustable Extension Column  ,"3.00 x 74.75 x 3.00"" (76 x 1,899 x 76mm)",ANTIMICROBIAL BLACK,Plain,10.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,6' - 8' Adjustable Extension Column  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0608-S,6?- 8? Adjustable Extension Column  ,1,24-Jul-19,169,84.5,6?- 8? Adjustable Extension Column  ,"3.00 x 74.75 x 3.00"" (76 x 1,899 x 76mm)",SILVER,Plain,10.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,6?- 8? Adjustable Extension Column  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0608-W,6?- 8? Adjustable Extension Column,1,24-Jul-19,169,84.5,6?- 8? Adjustable Extension Column,"3.00 x 74.75 x 3.00"" (76 x 1,899 x 76mm)",WHITE,Plain,10.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,6?- 8? Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0810,8?-10? Adjustable Extension Column,1,24-Jul-19,199,103,8?-10? Adjustable Extension Column,"3.00 x 98.88 x 3.00"" (76 x 2,512 x 76mm)",BLACK,Plain,12.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,8?-10? Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0810-S,8?-10?Adjustable Extension Column  ,1,24-Jul-19,199,103,8?-10?Adjustable Extension Column  ,"3.00 x 98.88 x 3.00"" (76 x 2,512 x 76mm)",SILVER,Plain,12.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,8?-10?Adjustable Extension Column  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC0810-W,8?-10? Adjustable Extension Column,1,24-Jul-19,199,103,8?-10? Adjustable Extension Column,"3.00 x 98.88 x 3.00"" (76 x 2,512 x 76mm)",WHITE,Plain,12.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,8?-10? Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC1012,10'-12' Adjustable Extension Column - Blk,1,24-Jul-19,219,112,10'-12' Adjustable Extension Column - Blk,"3.00 x 122.75 x 3.00"" (76 x 3,118 x 76mm)",BLACK,Plain,14.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,10'-12' Adjustable Extension Column - Blk,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC1012-S,10'-12'  Adjustable Extension Column  ,1,24-Jul-19,219,112,10'-12'  Adjustable Extension Column  ,"3.00 x 122.75 x 3.00"" (76 x 3,118 x 76mm)",SILVER,Plain,14.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,10'-12'  Adjustable Extension Column  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AEC1012-W,10'-12'  Adjustable Extension Column,1,24-Jul-19,219,112,10'-12'  Adjustable Extension Column,"3.00 x 122.75 x 3.00"" (76 x 3,118 x 76mm)",WHITE,Plain,14.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,10'-12'  Adjustable Extension Column,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AV-SHL,5U Rack AV Shelf - Large,1,24-Jul-19,79,42.31,5U Rack AV Shelf - Large,"22.00 x 10.00 x 22.88"" (559 x 254 x 581mm)",BLACK,Plain,17,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,5U Rack AV Shelf - Large,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AV-SHM,2U Rack AV Shelf - Medium,1,24-Jul-19,59,25.42,2U Rack AV Shelf - Medium,"25.63 x 5.00 x 26.75"" (651 x 127 x 679mm)",BLACK,Plain,12.45,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,2U Rack AV Shelf - Medium,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AV-VSP1,2U Rack Vented Seal Panel,1,24-Jul-19,19,5.21,2U Rack Vented Seal Panel,"10.25 x 1.75 x 20.75"" (260 x 44 x 527mm)",BLACK,Plain,1.45,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,2U Rack Vented Seal Panel,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AVL,30U AV Component Rack System,1,24-Jul-19,599,333.33,30U AV Component Rack System,"26.50 x 62.59 x 27.50"" (673 x 1,590 x 699mm)",BLACK,Plain,114.62,7.35029E+11,1.0735E+13,0,25.86 X 58.46 X 24.68,657 X 1485 X 627,   ,EA,30U AV Component Rack System,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,AVM,15U AV Component Rack System,1,24-Jul-19,479,255.21,15U AV Component Rack System,"26.50 x 36.33 x 27.50"" (673 x 923 x 699mm)",BLACK,Plain,86,7.35029E+11,1.0735E+13,0,25.86 X 32.12 X 24.68,657 X 816 X 627,   ,EA,15U AV Component Rack System,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CM50,"Corner Mounting Accessory For 32"" to 50"" TV's ",1,24-Jul-19,265,130.21,"Corner Mounting Accessory For 32"" to 50"" TV's ","12.00 x 4.00 x 46.00"" (305 x 102 x 1,168mm)",BLACK,Plain,30.5,7.35029E+11,1.0735E+13,0,36.60 - 43.80 x 9.30 x 15.00,930 - 1113 x 236 x 381,   ,EA,"Corner Mounting Accessory For 32"" to 50"" TV's ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CM60,"Corner Mounting Accessory For 40"" to 60"" TV's  ",1,24-Jul-19,315,156.25,"Corner Mounting Accessory For 40"" to 60"" TV's  ","12.00 x 4.00 x 46.00"" (305 x 102 x 1,168mm)",BLACK,Plain,38,7.35029E+11,1.0735E+13,0,36.60 - 60.00 x 9.30 x 15.00,930 - 1524 x 236 x 381,   ,EA,"Corner Mounting Accessory For 40"" to 60"" TV's  ",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CM850,"Corner Mount with SP850-UNL For 32"" to 60"" TV's",1,24-Jul-19,658,328.67,"Corner Mount with SP850-UNL For 32"" to 60"" TV's",Multiple boxes (Call Customer Care),BLACK,Plain,69.5,7.35029E+11,1.0735E+13,0,36.60 - 43.08 x 9.30 x 18.04 - 25.79,930 -1113 x 236 x 458 - 655,   ,EA,"Corner Mount with SP850-UNL For 32"" to 60"" TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ300,"Ceiling Plate For 4""x4"" Unistrut? and Structural Ceiling",1,24-Jul-19,39,20.59,"Ceiling Plate For 4""x4"" Unistrut? and Structural Ceiling","9.50 x 1.13 x 10.38"" (241 x 29 x 264mm)",BLACK,Plain,2,7.35025E+11,1.0735E+13,0,NA,NA,   ,EA,"Ceiling Plate For 4""x4"" Unistrut? and Structural Ceiling",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ310,"Ceiling Plate For 8""x8"" Unistrut? and Structural Ceiling",1,24-Jul-19,49,24.29,"Ceiling Plate For 8""x8"" Unistrut? and Structural Ceiling","9.50 x 1.00 x 10.25"" (241 x 25 x 260mm)",BLACK,Plain,3.05,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,"Ceiling Plate For 8""x8"" Unistrut? and Structural Ceiling",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ450,Suspended Ceiling Plate,1,24-Jul-19,149,66.06,Suspended Ceiling Plate,"24.50 x 2.25 x 24.50"" (622 x 57 x 622mm)",WHITE,Plain,21.1,7.35029E+11,1.0735E+13,0,24 X 24,609 X 609,   ,EA,Suspended Ceiling Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ453,Suspended Ceiling plate,1,24-Jul-19,153,75.92,Suspended Ceiling plate,"24.50 x 2.25 x 24.50"" (622 x 57 x 622mm)",WHITE,Plain,21.4,7.35029E+11,1.0735E+13,0,24 X 24,609 X 609,   ,EA,Suspended Ceiling plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ455,Suspended Ceiling plate,1,24-Jul-19,98,48.58,Suspended Ceiling plate,"24.50 x 2.25 x 24.50"" (622 x 57 x 622mm)",WHITE,Plain,14.6,7.35029E+11,1.0735E+13,0,24 X 24,609 X 609,   ,EA,Suspended Ceiling plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ470,"Ceiling Plate For Wood Joists at 16"" centers and Concrete",1,24-Jul-19,49,24.29,"Ceiling Plate For Wood Joists at 16"" centers and Concrete","9.50 x 1.50 x 24.00"" (241 x 38 x 610mm)",BLACK,Plain,3.2,7.35029E+11,1.0735E+13,0,18.00 X 1.35 X 3.45,457 X 34 X 88,   ,EA,"Ceiling Plate For Wood Joists at 16"" centers and Concrete",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ470W,"Ceiling Plate For Wood Joists at 16"" centers and Concrete",1,24-Jul-19,49,24.29,"Ceiling Plate For Wood Joists at 16"" centers and Concrete","9.50 x 1.50 x 24.00"" (241 x 38 x 610mm)",WHITE,Plain,3.2,7.35029E+11,1.0735E+13,0,18.00 X 1.35 X 3.45,457 X 34 X 88,   ,EA,"Ceiling Plate For Wood Joists at 16"" centers and Concrete",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ480,"Ceiling Plate For Wood Joists at 20"" centers and Concrete",1,24-Jul-19,47,23.4,"Ceiling Plate For Wood Joists at 20"" centers and Concrete","9.50 x 1.50 x 23.00"" (241 x 38 x 584mm)",BLACK,Plain,4.19,7.35029E+11,1.0735E+13,0,20 x 3.5 x 1.38,508 x 88.9 x 35,   ,EA,"Ceiling Plate For Wood Joists at 20"" centers and Concrete",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ490,"Ceiling Plate For Wood Joists at 24"" centers and Concrete",1,24-Jul-19,57,28.2,"Ceiling Plate For Wood Joists at 24"" centers and Concrete","4.00 x 4.00 x 27.00"" (102 x 102 x 686mm)",BLACK,Plain,5.7,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,"Ceiling Plate For Wood Joists at 24"" centers and Concrete",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMJ500R1,Suspended Ceiling Plate,1,24-Jul-19,121,53.13,Suspended Ceiling Plate,"13.25 x 2.00 x 26.50"" (337 x 51 x 673mm)",WHITE,Plain,7.1,7.35029E+11,1.0735E+13,0,24.5 x 8.25 x1.25,622 x 210 x 32,   ,EA,Suspended Ceiling Plate,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,CMR410,"Camera Mount w/7"" Arm",1,24-Jul-19,12,5.3,"Camera Mount w/7"" Arm","3.25 x 5.25 x 8.00"" (83 x 133 x 203mm)",GRAY,White,1,7.35029E+11,1.0735E+13,25,3 x 4.75 x 7,76 x 121 x 178,   ,EA,"Camera Mount w/7"" Arm",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCS200,Ceiling Plate For Structural Ceilings w/Stress Decoupler,1,24-Jul-19,87,43.5,Ceiling Plate For Structural Ceilings w/Stress Decoupler,"9.63 x 4.00 x 12.25"" (244 x 102 x 311mm)",BLACK,Plain,6,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Ceiling Plate For Structural Ceilings w/Stress Decoupler,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCS400,Multi-Display Ceiling Plate w/Stress Decoupler For Concrete,1,24-Jul-19,99,49.5,Multi-Display Ceiling Plate w/Stress Decoupler For Concrete,"10.00 x 8.00 x 10.00"" (254 x 203 x 254mm)",BLACK,Plain,7.8,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For Concrete,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT100,Ceiling Plate For Truss and I-Beams w/Stress Decoupler,1,24-Jul-19,75,37.22,Ceiling Plate For Truss and I-Beams w/Stress Decoupler,"6.00 x 5.19 x 9.63"" (152 x 132 x 244mm)",BLACK,Plain,4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Ceiling Plate For Truss and I-Beams w/Stress Decoupler,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT300,Multi-Display Ceiling Plate w/Stress Decoupler For Truss and I-Beams,1,24-Jul-19,87,43.5,Multi-Display Ceiling Plate w/Stress Decoupler For Truss and I-Beams,"6.00 x 5.19 x 9.63"" (152 x 132 x 244mm)",BLACK,Plain,4.6,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For Truss and I-Beams,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT500,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,1,24-Jul-19,161,79.3,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,"6.50 x 6.00 x 18.00"" (165 x 152 x 457mm)",BLACK,Plain,9.4,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT600,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,1,24-Jul-19,183,90.67,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,"11.06 x 8.13 x 23.44"" (281 x 206 x 595mm)",BLACK,Plain,13.1,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT800,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,1,24-Jul-19,182,90.65,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,"6.50 x 6.00 x 18.00"" (165 x 152 x 457mm)",BLACK,Plain,14,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DCT900,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,1,24-Jul-19,151,74.47,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,"10.00 x 8.00 x 10.00"" (254 x 203 x 254mm)",BLACK,Plain,9,7.35029E+11,1.0735E+13,0,NA,NA,   ,EA,Multi-Display Ceiling Plate w/Stress Decoupler For I-Beam ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DEB-HD10,32' (10m) HDMI Cable with Ethernet,1,24-Jul-19,199.99,83.33,32' (10m) HDMI Cable with Ethernet,"12.25 x 3.25 x 12.25"" (311 x 83 x 311mm)",BLACK,Plain,3.1,7.35029E+11,1.0735E+13,5,0,0,   ,EA,32' (10m) HDMI Cable with Ethernet,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DEW-JJ05,16? (5m) 3.5mm Portable Stereo Audio Cable,1,24-Jul-19,29.99,12.5,16? (5m) 3.5mm Portable Stereo Audio Cable,"7.25 x 1.50 x 12.50"" (184 x 38 x 318mm)",BLACK,Retail,0.58,7.35029E+11,1.0735E+13,10,0,0,   ,EA,16? (5m) 3.5mm Portable Stereo Audio Cable,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DEW-JR05,16? (5m) Portable Stereo Audio Cable,1,24-Jul-19,29.99,12.5,16? (5m) Portable Stereo Audio Cable,"7.25 x 1.50 x 12.50"" (184 x 38 x 318mm)",BLACK,Retail,0.62,7.35029E+11,1.0735E+13,10,0,0,   ,EA,16? (5m) Portable Stereo Audio Cable,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DS25,DVD/DVR/VCR  Clamp Mount,1,24-Jul-19,89,46.42,DVD/DVR/VCR  Clamp Mount,"6.50 x 4.00 x 14.50"" (165 x 102 x 368mm)",BLACK,Plain,4,7.35029E+11,1.0735E+13,0,13.25 - 17.25 X 1.5 - 2.75,337 - 438 X 38 - 70,   ,EA,DVD/DVR/VCR  Clamp Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DS35,DVD/DVR/VCR  Clamp Mount,1,24-Jul-19,61,30.44,DVD/DVR/VCR  Clamp Mount,"7.00 x 4.25 x 14.75"" (178 x 108 x 375mm)",BLACK,Plain,5,7.35029E+11,1.0735E+13,0,10.25 - 14.25 X 2.69 - 4.5,260 - 362 X 68 - 114,   ,EA,DVD/DVR/VCR  Clamp Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DS40,DVD/DVR/VCR  Clamp Mount,1,24-Jul-19,61,30.44,DVD/DVR/VCR  Clamp Mount,"6.50 x 4.00 x 14.50"" (165 x 102 x 368mm)",BLACK,Plain,6,7.35029E+11,1.0735E+13,0,13.25 - 17.25 X 2.69 - 4.5,337 - 438 X 68 - 114,   ,EA,DVD/DVR/VCR  Clamp Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,DS45,DVD/DVR/VCR  Clamp Mount,1,24-Jul-19,61,30.44,DVD/DVR/VCR  Clamp Mount,"6.50 x 6.00 x 18.00"" (165 x 152 x 457mm)",BLACK,Plain,7,7.35029E+11,1.0735E+13,0,13.25 - 17.25 X 4.25 - 5.75,337 - 438 X 108 - 146,   ,EA,DVD/DVR/VCR  Clamp Mount,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,ECMU-01-C,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",1,24-Jul-19,1035,517.8,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",Multiple boxes (Call Customer Care),BLACK,Plain,84.5,7.35029E+11,1.0735E+13,0,24.44 X 30.75 X 14.75,621 X 781 X 375,   ,EA,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
422660,INGRAM MICRO INC,CORE,COREDIST,Mounts,ECMU-01-I,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",1,24-Jul-19,1323,661.7,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",Multiple boxes (Call Customer Care),BLACK,Plain,84.5,7.35029E+11,1.0735E+13,0,24.44 X 30.75 X 15.00,621 X 781 X 381,   ,EA,"1' Wind Rated Ceiling Mount For 32"" to 65"" Outdoor TV's",   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
